transaction_id,customer_id,vendor_type,vendor_name,product_category,amount,transaction_datetime,day
"TXN00046466","CUST012463","Merchandise","Blackened Apparel","Hoodie","50","2024-07-18 19:54:49","2024-07-19"
"TXN00046467","CUST022944","Merchandise","Skull & Bones Co","Hoodie","60","2024-07-20 00:59:10","2024-07-20"
"TXN00046468","CUST019486","Food & Beverage","Headbang Burgers","BBQ Plate","20","2024-07-20 01:58:38","2024-07-20"
"TXN00046469","CUST026212","Merchandise","Headbanger Heaven","Vinyl Record","35","2024-07-20 02:36:12","2024-07-20"
"TXN00046470","CUST029758","Merchandise","Headbanger Heaven","Hat/Cap","30","2024-07-20 03:32:32","2024-07-20"
"TXN00046471","CUST026224","Food & Beverage","Thrash Tacos","Beer","12","2024-07-20 19:25:56","2024-07-21"
"TXN00046472","CUST022924","Food & Beverage","Riff Refreshments","Soda","6","2024-07-19 23:31:07","2024-07-20"
"TXN00046473","CUST022032","Merchandise","Headbanger Heaven","Patch","12","2024-07-19 20:06:16","2024-07-20"
"TXN00046474","CUST017063","Food & Beverage","Metal Munchies","Pizza Slice","8","2024-07-18 21:55:02","2024-07-19"
"TXN00046475","CUST018205","Merchandise","Metal Mayhem Merch","Patch","10","2024-07-19 17:50:06","2024-07-20"
"TXN00046476","CUST017371","Merchandise","Riff Raff Gear","Vinyl Record","30","2024-07-19 02:43:05","2024-07-19"
"TXN00046477","CUST027581","Food & Beverage","Headbang Burgers","Pizza Slice","8","2024-07-20 01:08:46","2024-07-20"
"TXN00046478","CUST018224","Merchandise","Riff Raff Gear","T-Shirt","30","2024-07-20 20:51:31","2024-07-21"
"TXN00046479","CUST005539","Merchandise","Skull & Bones Co","Vinyl Record","40","2024-07-19 17:08:16","2024-07-20"
"TXN00046480","CUST005834","Merchandise","Headbanger Heaven","Patch","8","2024-07-19 19:40:48","2024-07-20"
"TXN00046481","CUST001079","Food & Beverage","Riff Refreshments","Hot Dog","8","2024-07-20 20:40:02","2024-07-21"
"TXN00046482","CUST027555","Food & Beverage","Liquid Courage Bar","Soda","6","2024-07-20 21:56:47","2024-07-21"
"TXN00046483","CUST007751","Food & Beverage","Metal Munchies","Burger","12","2024-07-20 19:27:25","2024-07-21"
"TXN00046484","CUST001428","Merchandise","Metal Mayhem Merch","T-Shirt","35","2024-07-19 17:37:39","2024-07-20"
"TXN00046485","CUST026910","Merchandise","Riff Raff Gear","Hoodie","50","2024-07-20 01:16:55","2024-07-20"
"TXN00046486","CUST014054","Food & Beverage","Thrash Tacos","Water","4","2024-07-18 17:58:54","2024-07-19"
"TXN00046487","CUST019887","Food & Beverage","Doom Dogs","BBQ Plate","15","2024-07-19 19:50:28","2024-07-20"
"TXN00046488","CUST010259","Merchandise","Metal Mayhem Merch","Hat/Cap","30","2024-07-19 19:48:37","2024-07-20"
"TXN00046489","CUST017361","Food & Beverage","Thrash Tacos","Burger","16","2024-07-20 03:41:51","2024-07-20"
"TXN00046490","CUST016717","Food & Beverage","Heavy Metal BBQ","Pizza Slice","6","2024-07-19 23:22:04","2024-07-20"
"TXN00046491","CUST012971","Food & Beverage","Headbang Burgers","Hot Dog","8","2024-07-19 20:34:31","2024-07-20"
"TXN00046492","CUST001723","Merchandise","Metal Mayhem Merch","Poster","20","2024-07-18 16:50:14","2024-07-19"
"TXN00046493","CUST008048","Food & Beverage","Headbang Burgers","Fries","6","2024-07-18 21:54:41","2024-07-19"
"TXN00046494","CUST013611","Merchandise","Blackened Apparel","Poster","25","2024-07-20 03:46:10","2024-07-20"
"TXN00046495","CUST000631","Merchandise","Metal Mayhem Merch","Hat/Cap","30","2024-07-21 00:44:58","2024-07-21"
"TXN00046496","CUST002053","Merchandise","Headbanger Heaven","Hoodie","50","2024-07-20 01:39:15","2024-07-20"
"TXN00046497","CUST009641","Merchandise","Metal Mayhem Merch","T-Shirt","25","2024-07-19 22:09:25","2024-07-20"
"TXN00046498","CUST002667","Food & Beverage","Liquid Courage Bar","Hot Dog","8","2024-07-19 21:42:07","2024-07-20"
"TXN00046499","CUST003322","Food & Beverage","Liquid Courage Bar","Pizza Slice","8","2024-07-20 01:05:25","2024-07-20"
"TXN00046500","CUST021313","Merchandise","Blackened Apparel","Flag/Banner","35","2024-07-19 02:51:07","2024-07-19"
"TXN00046501","CUST006454","Food & Beverage","Stage Dive Pizza","Water","4","2024-07-18 19:13:26","2024-07-19"
"TXN00046502","CUST028836","Food & Beverage","Doom Dogs","BBQ Plate","20","2024-07-20 19:26:51","2024-07-21"
"TXN00046503","CUST016826","Merchandise","Headbanger Heaven","Hat/Cap","30","2024-07-20 20:10:57","2024-07-21"
"TXN00046504","CUST004277","Food & Beverage","Metal Munchies","Beer","14","2024-07-18 17:54:04","2024-07-19"
"TXN00046505","CUST024792","Food & Beverage","Stage Dive Pizza","Burger","16","2024-07-20 01:19:46","2024-07-20"
"TXN00046506","CUST013461","Merchandise","Headbanger Heaven","CD","18","2024-07-20 20:10:16","2024-07-21"
"TXN00046507","CUST021562","Food & Beverage","Heavy Metal BBQ","BBQ Plate","15","2024-07-19 17:09:42","2024-07-20"
"TXN00046508","CUST012005","Food & Beverage","Metal Munchies","Water","5","2024-07-20 19:27:49","2024-07-21"
"TXN00046509","CUST018980","Food & Beverage","Thrash Tacos","Soda","6","2024-07-19 22:55:09","2024-07-20"
"TXN00046510","CUST011666","Food & Beverage","Metal Munchies","BBQ Plate","20","2024-07-20 18:48:47","2024-07-21"
"TXN00046511","CUST028120","Food & Beverage","Headbang Burgers","BBQ Plate","18","2024-07-20 21:43:16","2024-07-21"
"TXN00046512","CUST002358","Food & Beverage","Metal Munchies","Water","4","2024-07-19 22:55:54","2024-07-20"
"TXN00046513","CUST023112","Merchandise","Blackened Apparel","Hat/Cap","20","2024-07-20 22:18:55","2024-07-21"
"TXN00046514","CUST010554","Merchandise","Skull & Bones Co","T-Shirt","35","2024-07-20 17:22:00","2024-07-21"
"TXN00046515","CUST024300","Food & Beverage","Liquid Courage Bar","Burger","14","2024-07-21 02:19:53","2024-07-21"
"TXN00046516","CUST025364","Merchandise","Skull & Bones Co","T-Shirt","35","2024-07-19 00:05:03","2024-07-19"
"TXN00046517","CUST000468","Food & Beverage","Riff Refreshments","Fries","8","2024-07-18 16:24:06","2024-07-19"
"TXN00046518","CUST016725","Food & Beverage","Headbang Burgers","Energy Drink","6","2024-07-20 22:17:36","2024-07-21"
"TXN00046519","CUST007489","Merchandise","Metal Mayhem Merch","CD","15","2024-07-20 23:40:23","2024-07-21"
"TXN00046520","CUST011908","Food & Beverage","Riff Refreshments","Hot Dog","8","2024-07-19 18:28:59","2024-07-20"
"TXN00046521","CUST016929","Food & Beverage","Stage Dive Pizza","Pizza Slice","8","2024-07-20 01:56:27","2024-07-20"
"TXN00046522","CUST002506","Food & Beverage","Stage Dive Pizza","Beer","10","2024-07-21 03:39:07","2024-07-21"
"TXN00046523","CUST021523","Merchandise","Skull & Bones Co","T-Shirt","35","2024-07-19 02:15:39","2024-07-19"
"TXN00046524","CUST021139","Food & Beverage","Doom Dogs","Tacos","12","2024-07-20 03:10:28","2024-07-20"
"TXN00046525","CUST006629","Merchandise","Headbanger Heaven","T-Shirt","30","2024-07-18 20:10:45","2024-07-19"
"TXN00046526","CUST008027","Merchandise","Metal Mayhem Merch","CD","12","2024-07-19 20:13:47","2024-07-20"
"TXN00046527","CUST016169","Food & Beverage","Thrash Tacos","Hot Dog","10","2024-07-18 21:14:46","2024-07-19"
"TXN00046528","CUST028106","Food & Beverage","Riff Refreshments","Pizza Slice","8","2024-07-21 03:48:24","2024-07-21"
"TXN00046529","CUST002614","Merchandise","Skull & Bones Co","Patch","12","2024-07-20 20:57:36","2024-07-21"
"TXN00046530","CUST017996","Food & Beverage","Thrash Tacos","Fries","6","2024-07-20 00:52:57","2024-07-20"
"TXN00046531","CUST002259","Food & Beverage","Riff Refreshments","Pizza Slice","8","2024-07-21 02:28:14","2024-07-21"
"TXN00046532","CUST012753","Merchandise","Riff Raff Gear","Patch","12","2024-07-18 22:53:14","2024-07-19"
"TXN00046533","CUST008624","Merchandise","Headbanger Heaven","Hat/Cap","20","2024-07-19 18:48:36","2024-07-20"
"TXN00046534","CUST026868","Food & Beverage","Headbang Burgers","Pizza Slice","6","2024-07-20 21:15:18","2024-07-21"
"TXN00046535","CUST000155","Merchandise","Headbanger Heaven","CD","15","2024-07-21 03:40:01","2024-07-21"
"TXN00046536","CUST014121","Merchandise","Headbanger Heaven","Vinyl Record","30","2024-07-21 00:51:47","2024-07-21"
"TXN00046537","CUST024009","Food & Beverage","Riff Refreshments","Pizza Slice","8","2024-07-20 17:13:23","2024-07-21"
"TXN00046538","CUST004052","Merchandise","Headbanger Heaven","CD","12","2024-07-19 02:28:37","2024-07-19"
"TXN00046539","CUST019504","Merchandise","Riff Raff Gear","Poster","15","2024-07-20 19:17:09","2024-07-21"
"TXN00046540","CUST025426","Merchandise","Headbanger Heaven","Patch","10","2024-07-20 01:35:46","2024-07-20"
"TXN00046541","CUST010674","Food & Beverage","Liquid Courage Bar","Water","5","2024-07-18 17:14:58","2024-07-19"
"TXN00046542","CUST000343","Food & Beverage","Headbang Burgers","Fries","8","2024-07-20 03:27:30","2024-07-20"
"TXN00046543","CUST009741","Food & Beverage","Heavy Metal BBQ","Pizza Slice","6","2024-07-20 19:19:36","2024-07-21"
"TXN00046544","CUST007204","Food & Beverage","Heavy Metal BBQ","Water","5","2024-07-21 03:23:38","2024-07-21"
"TXN00046545","CUST025290","Merchandise","Skull & Bones Co","T-Shirt","30","2024-07-18 17:38:04","2024-07-19"
"TXN00046546","CUST009664","Food & Beverage","Liquid Courage Bar","BBQ Plate","20","2024-07-21 02:26:30","2024-07-21"
"TXN00046547","CUST024165","Food & Beverage","Heavy Metal BBQ","Water","4","2024-07-20 16:30:59","2024-07-21"
"TXN00046548","CUST027771","Food & Beverage","Heavy Metal BBQ","Fries","8","2024-07-21 03:55:55","2024-07-21"
"TXN00046549","CUST016627","Food & Beverage","Headbang Burgers","Hot Dog","8","2024-07-19 22:10:27","2024-07-20"
"TXN00046550","CUST027859","Food & Beverage","Headbang Burgers","Beer","10","2024-07-20 17:07:51","2024-07-21"
"TXN00046551","CUST001315","Food & Beverage","Stage Dive Pizza","Water","4","2024-07-19 03:32:53","2024-07-19"
"TXN00046552","CUST016651","Food & Beverage","Riff Refreshments","Pizza Slice","8","2024-07-20 00:02:06","2024-07-20"
"TXN00046553","CUST023707","Merchandise","Metal Mayhem Merch","Flag/Banner","40","2024-07-19 21:29:30","2024-07-20"
"TXN00046554","CUST017162","Food & Beverage","Heavy Metal BBQ","Hot Dog","8","2024-07-19 21:26:21","2024-07-20"
"TXN00046555","CUST029719","Food & Beverage","Stage Dive Pizza","Water","5","2024-07-19 19:45:58","2024-07-20"
"TXN00046556","CUST017854","Food & Beverage","Thrash Tacos","Beer","12","2024-07-19 17:00:44","2024-07-20"
"TXN00046557","CUST022940","Merchandise","Headbanger Heaven","Patch","8","2024-07-19 21:43:35","2024-07-20"
"TXN00046558","CUST021920","Food & Beverage","Heavy Metal BBQ","Burger","16","2024-07-18 21:23:02","2024-07-19"
"TXN00046559","CUST014214","Merchandise","Riff Raff Gear","Flag/Banner","30","2024-07-19 17:16:01","2024-07-20"
"TXN00046560","CUST013463","Food & Beverage","Headbang Burgers","Pizza Slice","8","2024-07-18 22:35:26","2024-07-19"
"TXN00046561","CUST008003","Food & Beverage","Thrash Tacos","Soda","5","2024-07-18 21:46:54","2024-07-19"
"TXN00046562","CUST021850","Merchandise","Metal Mayhem Merch","CD","15","2024-07-18 18:49:08","2024-07-19"
"TXN00046563","CUST016213","Food & Beverage","Riff Refreshments","Energy Drink","6","2024-07-18 19:20:18","2024-07-19"
"TXN00046564","CUST012032","Merchandise","Skull & Bones Co","Flag/Banner","35","2024-07-19 19:03:32","2024-07-20"
"TXN00046565","CUST010636","Merchandise","Skull & Bones Co","Hat/Cap","30","2024-07-19 02:53:39","2024-07-19"
"TXN00046566","CUST009644","Food & Beverage","Riff Refreshments","Water","4","2024-07-18 19:44:09","2024-07-19"
"TXN00046567","CUST004825","Food & Beverage","Doom Dogs","Hot Dog","8","2024-07-19 18:42:11","2024-07-20"
"TXN00046568","CUST015437","Food & Beverage","Headbang Burgers","Soda","6","2024-07-20 18:54:43","2024-07-21"
"TXN00046569","CUST019642","Food & Beverage","Metal Munchies","Water","4","2024-07-20 23:17:47","2024-07-21"
"TXN00046570","CUST006916","Merchandise","Skull & Bones Co","Hoodie","70","2024-07-20 20:14:06","2024-07-21"
"TXN00046571","CUST026271","Food & Beverage","Thrash Tacos","Soda","5","2024-07-20 17:16:20","2024-07-21"
"TXN00046572","CUST008498","Food & Beverage","Headbang Burgers","Soda","5","2024-07-21 03:54:28","2024-07-21"
"TXN00046573","CUST015431","Food & Beverage","Riff Refreshments","BBQ Plate","18","2024-07-19 19:01:48","2024-07-20"
"TXN00046574","CUST006221","Merchandise","Metal Mayhem Merch","Hat/Cap","30","2024-07-19 22:40:55","2024-07-20"
"TXN00046575","CUST004042","Merchandise","Skull & Bones Co","Hat/Cap","30","2024-07-19 02:29:30","2024-07-19"
"TXN00046576","CUST007874","Merchandise","Blackened Apparel","Hoodie","50","2024-07-19 17:56:47","2024-07-20"
"TXN00046577","CUST023210","Food & Beverage","Liquid Courage Bar","Water","4","2024-07-20 19:46:03","2024-07-21"
"TXN00046578","CUST009402","Food & Beverage","Headbang Burgers","Burger","16","2024-07-20 02:15:15","2024-07-20"
"TXN00046579","CUST018503","Food & Beverage","Headbang Burgers","Fries","6","2024-07-21 02:56:55","2024-07-21"
"TXN00046580","CUST022763","Food & Beverage","Thrash Tacos","Hot Dog","8","2024-07-20 17:33:03","2024-07-21"
"TXN00046581","CUST022564","Merchandise","Riff Raff Gear","Hat/Cap","30","2024-07-20 22:56:06","2024-07-21"
"TXN00046582","CUST016429","Food & Beverage","Stage Dive Pizza","Hot Dog","8","2024-07-19 22:10:23","2024-07-20"
"TXN00046583","CUST005146","Merchandise","Blackened Apparel","Hoodie","70","2024-07-21 01:17:44","2024-07-21"
"TXN00046584","CUST027415","Merchandise","Blackened Apparel","Patch","8","2024-07-19 18:51:32","2024-07-20"
"TXN00046585","CUST021492","Food & Beverage","Riff Refreshments","Fries","8","2024-07-20 20:06:27","2024-07-21"
"TXN00046586","CUST001212","Merchandise","Blackened Apparel","Flag/Banner","35","2024-07-20 16:33:46","2024-07-21"
"TXN00046587","CUST001038","Merchandise","Riff Raff Gear","Flag/Banner","30","2024-07-18 17:14:07","2024-07-19"
"TXN00046588","CUST015716","Food & Beverage","Metal Munchies","Beer","12","2024-07-20 01:32:28","2024-07-20"
"TXN00046589","CUST024678","Food & Beverage","Liquid Courage Bar","Soda","5","2024-07-18 20:51:46","2024-07-19"
"TXN00046590","CUST004683","Food & Beverage","Riff Refreshments","Fries","6","2024-07-20 21:44:47","2024-07-21"
"TXN00046591","CUST024419","Food & Beverage","Thrash Tacos","Beer","14","2024-07-18 19:07:20","2024-07-19"
"TXN00046592","CUST025899","Food & Beverage","Stage Dive Pizza","Beer","14","2024-07-19 19:37:34","2024-07-20"
"TXN00046593","CUST007473","Merchandise","Riff Raff Gear","T-Shirt","30","2024-07-20 19:02:52","2024-07-21"
"TXN00046594","CUST012069","Merchandise","Headbanger Heaven","Vinyl Record","40","2024-07-19 22:14:16","2024-07-20"
"TXN00046595","CUST002980","Food & Beverage","Riff Refreshments","Water","4","2024-07-19 02:52:29","2024-07-19"
"TXN00046596","CUST000419","Merchandise","Riff Raff Gear","Hat/Cap","25","2024-07-21 01:20:55","2024-07-21"
"TXN00046597","CUST002162","Food & Beverage","Headbang Burgers","Pizza Slice","6","2024-07-20 16:36:05","2024-07-21"
"TXN00046598","CUST028872","Food & Beverage","Riff Refreshments","Water","4","2024-07-19 01:52:14","2024-07-19"
"TXN00046599","CUST009250","Food & Beverage","Metal Munchies","Energy Drink","7","2024-07-18 19:50:37","2024-07-19"
"TXN00046600","CUST026788","Food & Beverage","Heavy Metal BBQ","Water","4","2024-07-20 00:40:55","2024-07-20"
"TXN00046601","CUST018374","Merchandise","Blackened Apparel","CD","12","2024-07-21 03:50:46","2024-07-21"
"TXN00046602","CUST002359","Merchandise","Riff Raff Gear","Vinyl Record","25","2024-07-20 03:20:21","2024-07-20"
"TXN00046603","CUST001006","Merchandise","Metal Mayhem Merch","Patch","12","2024-07-19 02:18:08","2024-07-19"
"TXN00046604","CUST019794","Merchandise","Blackened Apparel","Patch","12","2024-07-19 23:06:53","2024-07-20"
"TXN00046605","CUST027051","Food & Beverage","Riff Refreshments","BBQ Plate","18","2024-07-20 17:14:08","2024-07-21"
"TXN00046606","CUST021512","Merchandise","Metal Mayhem Merch","Patch","8","2024-07-19 23:20:54","2024-07-20"
"TXN00046607","CUST027513","Merchandise","Skull & Bones Co","Patch","12","2024-07-20 16:23:26","2024-07-21"
"TXN00046608","CUST016614","Food & Beverage","Thrash Tacos","Tacos","14","2024-07-20 18:11:47","2024-07-21"
"TXN00046609","CUST005732","Food & Beverage","Thrash Tacos","Hot Dog","8","2024-07-18 23:51:02","2024-07-19"
"TXN00046610","CUST018176","Food & Beverage","Doom Dogs","Burger","14","2024-07-18 18:47:13","2024-07-19"
"TXN00046611","CUST025427","Merchandise","Headbanger Heaven","Hat/Cap","30","2024-07-18 21:08:52","2024-07-19"
"TXN00046612","CUST019522","Food & Beverage","Metal Munchies","Tacos","10","2024-07-18 17:16:13","2024-07-19"
"TXN00046613","CUST008005","Food & Beverage","Thrash Tacos","Beer","14","2024-07-20 20:41:12","2024-07-21"
"TXN00046614","CUST022736","Food & Beverage","Headbang Burgers","Pizza Slice","8","2024-07-20 03:26:32","2024-07-20"
"TXN00046615","CUST010016","Food & Beverage","Stage Dive Pizza","Tacos","10","2024-07-19 19:24:47","2024-07-20"
"TXN00046616","CUST007059","Food & Beverage","Metal Munchies","Soda","5","2024-07-18 22:36:09","2024-07-19"
"TXN00046617","CUST017861","Merchandise","Riff Raff Gear","CD","15","2024-07-21 02:07:55","2024-07-21"
"TXN00046618","CUST014972","Food & Beverage","Liquid Courage Bar","BBQ Plate","15","2024-07-20 22:14:55","2024-07-21"
"TXN00046619","CUST016933","Food & Beverage","Riff Refreshments","Water","5","2024-07-19 16:08:04","2024-07-20"
"TXN00046620","CUST025294","Food & Beverage","Riff Refreshments","Energy Drink","8","2024-07-18 23:46:59","2024-07-19"
"TXN00046621","CUST011429","Merchandise","Skull & Bones Co","Poster","25","2024-07-19 01:37:43","2024-07-19"
"TXN00046622","CUST003021","Food & Beverage","Headbang Burgers","Water","5","2024-07-19 03:36:59","2024-07-19"
"TXN00046623","CUST021619","Merchandise","Riff Raff Gear","Patch","10","2024-07-19 17:52:59","2024-07-20"
"TXN00046624","CUST015648","Merchandise","Blackened Apparel","Flag/Banner","40","2024-07-20 16:27:53","2024-07-21"
"TXN00046625","CUST014573","Food & Beverage","Doom Dogs","Hot Dog","8","2024-07-21 02:33:42","2024-07-21"
"TXN00046626","CUST003345","Food & Beverage","Metal Munchies","Beer","12","2024-07-21 02:32:25","2024-07-21"
"TXN00046627","CUST008824","Food & Beverage","Stage Dive Pizza","Pizza Slice","6","2024-07-21 01:54:11","2024-07-21"
"TXN00046628","CUST023254","Merchandise","Blackened Apparel","Hat/Cap","20","2024-07-18 18:42:53","2024-07-19"
"TXN00046629","CUST010669","Food & Beverage","Heavy Metal BBQ","Soda","5","2024-07-18 21:01:34","2024-07-19"
"TXN00046630","CUST017699","Food & Beverage","Doom Dogs","Fries","8","2024-07-19 21:24:39","2024-07-20"
"TXN00046631","CUST010917","Food & Beverage","Heavy Metal BBQ","Tacos","10","2024-07-18 18:42:28","2024-07-19"
"TXN00046632","CUST023426","Merchandise","Blackened Apparel","Hat/Cap","20","2024-07-18 19:09:58","2024-07-19"
"TXN00046633","CUST016645","Merchandise","Blackened Apparel","Patch","10","2024-07-18 17:12:47","2024-07-19"
"TXN00046634","CUST023948","Food & Beverage","Stage Dive Pizza","Hot Dog","10","2024-07-20 21:51:20","2024-07-21"
"TXN00046635","CUST018714","Food & Beverage","Stage Dive Pizza","Tacos","12","2024-07-20 02:24:13","2024-07-20"
"TXN00046636","CUST024915","Food & Beverage","Riff Refreshments","Tacos","14","2024-07-19 17:32:17","2024-07-20"
