customer_id,age_group,gender,state,country,distance_traveled_miles,previous_attendance,purchase_platform
"CUST003155","45-54","Male","IL","USA","781","Returning (3+)","Eventbrite"
"CUST003156","35-44","Female","SC","USA","470","Second Time","Ticketmaster"
"CUST003157","45-54","Female","NY","USA","151","Second Time","Ticketmaster"
"CUST003158","25-34","Prefer not to say","NY","USA","241","Returning (3+)","Dice"
"CUST003159","18-24","Non-Binary","MD","USA","84","Returning (3+)","SeatGeek"
"CUST003160","45-54","Prefer not to say","NY","USA","160","Second Time","SeatGeek"
"CUST003161","45-54","Non-Binary","MA","USA","353","Second Time","SeatGeek"
"CUST003162","45-54","Female","MD","USA","92","First Time","SeatGeek"
"CUST003163","25-34","Prefer not to say","PA","USA","38","Second Time","Eventbrite"
"CUST003164","18-24","Prefer not to say","MI","USA","536","Returning (3+)","Eventbrite"
"CUST003165","25-34","Female","MD","USA","100","Second Time","Ticketmaster"
"CUST003166","25-34","Non-Binary","PA","USA","109","Second Time","Eventbrite"
"CUST003167","55+","Non-Binary","NY","USA","258","Returning (3+)","Eventbrite"
"CUST003168","18-24","Female","NY","USA","217","Returning (3+)","Eventbrite"
"CUST003169","55+","Male","SC","USA","623","Returning (3+)","Ticketmaster"
"CUST003170","25-34","Male","MD","USA","78","Second Time","Ticketmaster"
"CUST003171","45-54","Prefer not to say","VA","USA","254","Second Time","Festival Website"
"CUST003172","55+","Female","PA","USA","62","Returning (3+)","StubHub"
"CUST003173","18-24","Male","PA","USA","121","First Time","Festival Website"
"CUST003174","55+","Non-Binary","NJ","USA","215","First Time","SeatGeek"
"CUST003175","35-44","Prefer not to say","FL","USA","874","First Time","SeatGeek"
"CUST003176","25-34","Male","VA","USA","188","Second Time","SeatGeek"
"CUST003177","25-34","Female","MA","USA","368","Second Time","StubHub"
"CUST003178","25-34","Non-Binary","NC","USA","460","Second Time","Festival Website"
"CUST003179","35-44","Non-Binary","RI","USA","351","Second Time","SeatGeek"
"CUST003180","18-24","Female","NY","USA","222","Second Time","Ticketmaster"
"CUST003181","45-54","Non-Binary","TX","USA","1694","Second Time","Festival Website"
"CUST003182","45-54","Male","FL","USA","885","First Time","Dice"
"CUST003183","45-54","Male","NY","USA","194","First Time","Eventbrite"
"CUST003184","55+","Female","NY","USA","269","Second Time","Ticketmaster"
"CUST003185","45-54","Female","IL","USA","628","Returning (3+)","Ticketmaster"
"CUST003186","35-44","Non-Binary","SC","USA","599","Returning (3+)","Eventbrite"
"CUST003187","25-34","Non-Binary","SC","USA","647","Returning (3+)","Ticketmaster"
"CUST003188","35-44","Non-Binary","FL","USA","966","Second Time","Dice"
"CUST003189","25-34","Non-Binary","OH","USA","258","Returning (3+)","Eventbrite"
"CUST003190","35-44","Non-Binary","VA","USA","192","First Time","Eventbrite"
"CUST003191","35-44","Prefer not to say","MA","USA","351","First Time","StubHub"
"CUST003192","18-24","Non-Binary","NJ","USA","148","First Time","Eventbrite"
"CUST003193","25-34","Male","OH","USA","356","Second Time","Dice"
"CUST003194","45-54","Female","NJ","USA","215","Second Time","SeatGeek"
"CUST003195","35-44","Non-Binary","IL","USA","703","Returning (3+)","Eventbrite"
"CUST003196","35-44","Non-Binary","NY","USA","249","Second Time","Dice"
"CUST003197","45-54","Non-Binary","NY","USA","169","Returning (3+)","Ticketmaster"
"CUST003198","45-54","Female","PA","USA","120","First Time","Ticketmaster"
"CUST003199","55+","Male","SC","USA","451","First Time","Festival Website"
"CUST003200","55+","Non-Binary","NJ","USA","137","Returning (3+)","Ticketmaster"
"CUST003201","35-44","Non-Binary","GA","USA","755","Second Time","Eventbrite"
"CUST003202","55+","Male","IL","USA","614","First Time","SeatGeek"
"CUST003203","18-24","Non-Binary","OH","USA","264","First Time","StubHub"
"CUST003204","18-24","Female","CA","USA","2831","Second Time","Festival Website"
"CUST003205","45-54","Male","NJ","USA","148","Returning (3+)","Eventbrite"
"CUST003206","18-24","Male","OH","USA","397","Returning (3+)","Dice"
"CUST003207","55+","Prefer not to say","CA","USA","2812","Returning (3+)","Dice"
"CUST003208","55+","Prefer not to say","PA","USA","101","First Time","Ticketmaster"
"CUST003209","25-34","Prefer not to say","MI","USA","532","First Time","SeatGeek"
"CUST003210","18-24","Male","DE","USA","102","First Time","SeatGeek"
"CUST003211","18-24","Female","NY","USA","227","Returning (3+)","Festival Website"
"CUST003212","18-24","Non-Binary","FL","USA","1017","First Time","SeatGeek"
"CUST003213","18-24","Female","NJ","USA","240","Second Time","Dice"
"CUST003214","55+","Male","CT","USA","321","First Time","SeatGeek"
"CUST003215","18-24","Male","PA","USA","131","Second Time","StubHub"
"CUST003216","35-44","Female","NY","USA","203","Returning (3+)","SeatGeek"
"CUST003217","55+","Prefer not to say","OH","USA","336","Returning (3+)","Festival Website"
"CUST003218","18-24","Prefer not to say","TX","USA","1775","Returning (3+)","Ticketmaster"
"CUST003219","45-54","Prefer not to say","NJ","USA","162","Returning (3+)","Festival Website"
"CUST003220","18-24","Female","SC","USA","602","Second Time","SeatGeek"
"CUST003221","25-34","Non-Binary","CA","USA","2611","Second Time","Eventbrite"
"CUST003222","25-34","Non-Binary","NC","USA","411","Second Time","SeatGeek"
"CUST003223","55+","Prefer not to say","NY","USA","176","Returning (3+)","SeatGeek"
"CUST003224","45-54","Male","NY","USA","298","First Time","Ticketmaster"
"CUST003225","45-54","Prefer not to say","PA","USA","15","Second Time","Ticketmaster"
"CUST003226","35-44","Male","CT","USA","328","Second Time","Dice"
"CUST003227","55+","Male","MI","USA","426","Second Time","SeatGeek"
"CUST003228","35-44","Non-Binary","MD","USA","112","Returning (3+)","Festival Website"
"CUST003229","25-34","Non-Binary","IL","USA","722","Returning (3+)","Dice"
"CUST003230","45-54","Prefer not to say","DE","USA","137","Returning (3+)","Dice"
"CUST003231","55+","Male","RI","USA","399","First Time","Eventbrite"
"CUST003232","25-34","Non-Binary","PA","USA","15","First Time","Ticketmaster"
"CUST003233","55+","Non-Binary","NY","USA","225","Returning (3+)","SeatGeek"
"CUST003234","35-44","Prefer not to say","NC","USA","398","First Time","StubHub"
"CUST003235","18-24","Non-Binary","MD","USA","102","Second Time","Ticketmaster"
"CUST003236","18-24","Prefer not to say","MA","USA","394","First Time","Eventbrite"
"CUST003237","55+","Female","NY","USA","280","First Time","Dice"
"CUST003238","25-34","Prefer not to say","MA","USA","376","Returning (3+)","StubHub"
"CUST003239","55+","Prefer not to say","RI","USA","384","Second Time","Eventbrite"
"CUST003240","35-44","Prefer not to say","NJ","USA","242","Returning (3+)","Ticketmaster"
"CUST003241","18-24","Non-Binary","VA","USA","341","Returning (3+)","Ticketmaster"
"CUST003242","35-44","Male","TX","USA","1702","Second Time","SeatGeek"
"CUST003243","35-44","Male","RI","USA","300","Second Time","StubHub"
"CUST003244","45-54","Female","VA","USA","293","Second Time","StubHub"
"CUST003245","55+","Female","OH","USA","270","First Time","Festival Website"
"CUST003246","35-44","Female","GA","USA","684","Returning (3+)","SeatGeek"
"CUST003247","45-54","Non-Binary","NJ","USA","173","First Time","Dice"
"CUST003248","35-44","Male","MD","USA","68","First Time","Eventbrite"
"CUST003249","18-24","Male","RI","USA","354","First Time","StubHub"
"CUST003250","25-34","Non-Binary","MD","USA","57","First Time","Eventbrite"
"CUST003251","18-24","Non-Binary","IL","USA","610","Returning (3+)","StubHub"
"CUST003252","55+","Female","OH","USA","283","First Time","Eventbrite"
"CUST003253","35-44","Male","PA","USA","62","Second Time","Festival Website"
"CUST003254","35-44","Prefer not to say","NY","USA","280","First Time","SeatGeek"
"CUST003255","55+","Male","TX","USA","1723","Second Time","StubHub"
"CUST003256","55+","Female","CT","USA","276","Second Time","Ticketmaster"
"CUST003257","55+","Non-Binary","NY","USA","158","Returning (3+)","Ticketmaster"
"CUST003258","55+","Prefer not to say","CA","USA","2525","Returning (3+)","Dice"
"CUST003259","25-34","Female","NY","USA","280","Returning (3+)","Eventbrite"
"CUST003260","18-24","Non-Binary","MA","USA","382","Second Time","SeatGeek"
"CUST003261","35-44","Female","CT","USA","277","Returning (3+)","Eventbrite"
"CUST003262","35-44","Female","PA","USA","0","Second Time","Festival Website"
"CUST003263","35-44","Prefer not to say","PA","USA","4","First Time","Ticketmaster"
"CUST003264","18-24","Male","NJ","USA","173","First Time","SeatGeek"
"CUST003265","35-44","Non-Binary","PA","USA","111","Second Time","Eventbrite"
"CUST003266","55+","Non-Binary","PA","USA","22","Second Time","Ticketmaster"
"CUST003267","25-34","Prefer not to say","CA","USA","2823","First Time","Ticketmaster"
"CUST003268","45-54","Female","GA","USA","610","Second Time","Festival Website"
"CUST003269","25-34","Male","CT","USA","303","Second Time","Ticketmaster"
"CUST003270","45-54","Male","OH","USA","306","Returning (3+)","SeatGeek"
"CUST003271","18-24","Prefer not to say","FL","USA","1005","First Time","Dice"
"CUST003272","25-34","Female","NY","USA","201","First Time","Eventbrite"
"CUST003273","18-24","Female","SC","USA","533","Returning (3+)","Eventbrite"
"CUST003274","55+","Female","FL","USA","1040","Returning (3+)","Eventbrite"
"CUST003275","25-34","Non-Binary","GA","USA","753","Second Time","Festival Website"
"CUST003276","18-24","Male","TX","USA","1611","First Time","Festival Website"
"CUST003277","18-24","Male","RI","USA","394","Second Time","SeatGeek"
"CUST003278","25-34","Non-Binary","TX","USA","1743","Second Time","SeatGeek"
"CUST003279","18-24","Prefer not to say","OH","USA","308","Returning (3+)","Festival Website"
"CUST003280","55+","Female","RI","USA","358","Second Time","Ticketmaster"
"CUST003281","25-34","Female","MA","USA","311","Second Time","Festival Website"
"CUST003282","25-34","Female","DE","USA","199","Second Time","Festival Website"
"CUST003283","35-44","Prefer not to say","MA","USA","381","Second Time","Dice"
"CUST003284","35-44","Male","DE","USA","138","First Time","Eventbrite"
"CUST003285","45-54","Non-Binary","GA","USA","734","Second Time","Dice"
"CUST003286","55+","Female","FL","USA","893","Second Time","SeatGeek"
"CUST003287","25-34","Prefer not to say","NJ","USA","189","Returning (3+)","StubHub"
"CUST003288","55+","Non-Binary","MD","USA","134","First Time","Dice"
"CUST003289","45-54","Male","NJ","USA","208","First Time","Festival Website"
"CUST003290","45-54","Non-Binary","IL","USA","618","Returning (3+)","Ticketmaster"
"CUST003291","35-44","Female","RI","USA","362","Second Time","Eventbrite"
"CUST003292","55+","Male","PA","USA","90","First Time","StubHub"
"CUST003293","18-24","Prefer not to say","FL","USA","1077","First Time","Eventbrite"
"CUST003294","25-34","Non-Binary","NY","USA","267","Second Time","Eventbrite"
"CUST003295","18-24","Prefer not to say","MA","USA","335","First Time","Dice"
"CUST003296","55+","Non-Binary","MD","USA","81","Second Time","Eventbrite"
"CUST003297","25-34","Male","MD","USA","88","Second Time","Eventbrite"
"CUST003298","35-44","Non-Binary","MD","USA","50","First Time","StubHub"
"CUST003299","25-34","Female","NJ","USA","113","Second Time","StubHub"
"CUST003300","25-34","Female","SC","USA","523","Second Time","Ticketmaster"
"CUST003301","55+","Prefer not to say","NJ","USA","203","First Time","Ticketmaster"
"CUST003302","45-54","Female","PA","USA","21","First Time","Eventbrite"
"CUST003303","18-24","Prefer not to say","TX","USA","1620","First Time","Eventbrite"
"CUST003304","35-44","Non-Binary","MD","USA","138","First Time","SeatGeek"
"CUST003305","45-54","Female","VA","USA","193","Returning (3+)","Ticketmaster"
"CUST003306","35-44","Non-Binary","MD","USA","53","Second Time","Festival Website"
"CUST003307","18-24","Male","MI","USA","450","Returning (3+)","Eventbrite"
"CUST003308","35-44","Male","SC","USA","475","Returning (3+)","Ticketmaster"
"CUST003309","35-44","Male","SC","USA","461","Returning (3+)","Ticketmaster"
"CUST003310","18-24","Male","FL","USA","927","First Time","Dice"
"CUST003311","25-34","Non-Binary","CT","USA","320","First Time","SeatGeek"
"CUST003312","35-44","Prefer not to say","NC","USA","490","Second Time","Dice"
"CUST003313","18-24","Prefer not to say","NY","USA","298","Returning (3+)","Dice"
"CUST003314","45-54","Female","DE","USA","129","First Time","StubHub"
"CUST003315","18-24","Non-Binary","PA","USA","3","Returning (3+)","StubHub"
"CUST003316","25-34","Female","DE","USA","114","Returning (3+)","Ticketmaster"
"CUST003317","18-24","Prefer not to say","SC","USA","639","First Time","Eventbrite"
"CUST003318","55+","Prefer not to say","NY","USA","160","Second Time","Festival Website"
"CUST003319","18-24","Non-Binary","MD","USA","184","Returning (3+)","StubHub"
"CUST003320","18-24","Prefer not to say","NJ","USA","248","Returning (3+)","Eventbrite"
"CUST003321","35-44","Prefer not to say","TX","USA","1419","Second Time","Dice"
"CUST003322","18-24","Male","PA","USA","57","Returning (3+)","StubHub"
"CUST003323","35-44","Male","TX","USA","1622","Returning (3+)","StubHub"
"CUST003324","45-54","Male","MA","USA","389","Second Time","Eventbrite"
"CUST003325","55+","Male","DE","USA","164","Second Time","StubHub"
"CUST003326","25-34","Non-Binary","SC","USA","595","Returning (3+)","SeatGeek"
"CUST003327","25-34","Female","NJ","USA","212","Returning (3+)","SeatGeek"
"CUST003328","18-24","Non-Binary","PA","USA","126","Second Time","Festival Website"
"CUST003329","55+","Prefer not to say","MD","USA","99","First Time","SeatGeek"
"CUST003330","45-54","Male","IL","USA","602","First Time","StubHub"
"CUST003331","45-54","Female","CT","USA","315","First Time","StubHub"
"CUST003332","18-24","Female","NC","USA","458","Returning (3+)","Dice"
"CUST003333","35-44","Non-Binary","NJ","USA","166","First Time","StubHub"
"CUST003334","35-44","Non-Binary","NY","USA","204","Returning (3+)","Eventbrite"
"CUST003335","45-54","Female","IL","USA","632","Second Time","Ticketmaster"
"CUST003336","55+","Male","DE","USA","173","Returning (3+)","StubHub"
"CUST003337","25-34","Non-Binary","NC","USA","500","First Time","Ticketmaster"
"CUST003338","25-34","Prefer not to say","MA","USA","316","First Time","Ticketmaster"
"CUST003339","25-34","Non-Binary","NY","USA","240","Second Time","Eventbrite"
"CUST003340","55+","Female","CT","USA","311","Second Time","SeatGeek"
"CUST003341","45-54","Non-Binary","NY","USA","164","Returning (3+)","StubHub"
"CUST003342","35-44","Non-Binary","CA","USA","2978","First Time","SeatGeek"
"CUST003343","45-54","Prefer not to say","PA","USA","130","Second Time","Festival Website"
"CUST003344","18-24","Male","OH","USA","369","First Time","Ticketmaster"
"CUST003345","35-44","Female","GA","USA","614","Returning (3+)","Ticketmaster"
"CUST003346","45-54","Prefer not to say","CT","USA","289","Second Time","SeatGeek"
"CUST003347","25-34","Non-Binary","TX","USA","1423","First Time","Festival Website"
"CUST003348","55+","Female","CT","USA","324","Second Time","StubHub"
"CUST003349","18-24","Prefer not to say","OH","USA","296","Returning (3+)","Dice"
"CUST003350","55+","Non-Binary","FL","USA","949","Second Time","Dice"
"CUST003351","18-24","Male","DE","USA","161","Second Time","Ticketmaster"
"CUST003352","55+","Male","MI","USA","529","Returning (3+)","Festival Website"
"CUST003353","18-24","Male","VA","USA","285","Returning (3+)","Festival Website"
"CUST003354","45-54","Male","VA","USA","292","First Time","Eventbrite"
"CUST003355","35-44","Female","CT","USA","330","First Time","Festival Website"
"CUST003356","18-24","Male","MA","USA","310","Second Time","Eventbrite"
"CUST003357","55+","Non-Binary","FL","USA","1174","Returning (3+)","Ticketmaster"
"CUST003358","25-34","Non-Binary","DE","USA","177","First Time","Ticketmaster"
"CUST003359","18-24","Prefer not to say","IL","USA","721","First Time","Eventbrite"
"CUST003360","25-34","Prefer not to say","TX","USA","1586","First Time","StubHub"
"CUST003361","25-34","Male","PA","USA","74","First Time","SeatGeek"
"CUST003362","18-24","Non-Binary","NY","USA","174","First Time","Dice"
